ID,dyu,fr
ID_17432199078981,o taw le.,c'est les siennes.
ID_17904642790358,fɛn bɛɛ jaara foo kɔgɔji.,"tout est aride, sauf la mer."
ID_17379460.07909,o ka kɛnɛ wa?,comment vont-ils ?
ID_18138332791445,a ka nankɔ dogoni lo tun.,c’était son jardin secret.
ID_18355970791993,a ma kɛ a fɛ,il n'a pas voulu.
ID_17426113792537,barabɛ kɛni,du travail tout fait.
ID_18056391793076,n kaɲi i ni cee,"je suis bien, merci !"
ID_18522699860455,ale ti kuntigi ye,il n'est pas le maître.
ID_19440150086208,nɔn kelen lo.,il s'agit donc d'un fragment.
ID_17397438863283,nin ne ye n ta ye,c'est celle-ci la mienne.
ID_18534669086446,bugɔrɔi filimu le kadi n ye,je préfère les films d'action.
ID_18329934865803,i yɛrɛ lalaga,mais range-toi donc !
ID_17336696866954,anu ka joli ani anu ka bon,notre sang et notre maison.
ID_17367610086807,olu bi kalan kɛra.,"elles, elles lisent."
ID_17814185869431,n ka fanidɔnsaki tununa.,ma valise s’est perdue.
ID_18428685870507,alugu diara ɲɔgɔn ye wa,"vous, vous êtes aimés."
ID_18469700871482,a bi xhira rènn na,il habite à rennes.
ID_18893368087269,"a bi yôrô dow la,ama yana bô","elle est dans la nature, y bouillonne, voudrait se verser en torrents."
ID_19790935874028,u ka sogoma foli yɛrɛ barika le ka bɔ.,"c’est leur bonjour, qui est « plein de grâce » en effet."
ID_19962040087525,dugu biɲɛ ka sɛbɛli jɔgɔ bɛ danan.,l’orthographe peut varier selon le pays.
ID_19017360087632,a toun lonni bè aka couleur kama,il était connu pour ses couleurs et sa matière qu'il aimait à concevoir lui-même.
ID_17359872877428,ayé aka un souma donni,me voilà un peu intimidé.
ID_19617366878527,o miri la ko tôgô yêlèma,"ils décident d'échanger leurs identités, tandis que betsy fait de même avec sa sœur."
ID_19202184879877,a yé ka teli franci,elle est assez fréquente en france.
ID_18905802088097,ne konon a bi fè ka souko a râ,je crois même qu'il a fantaisie d'y passer la nuit.
ID_18707700882027,franci mogô wou ka wari mara ka di,"mais l'argent des contribuables français, c'est bon à garder."
ID_19543717883095,tchè fila nounou bè tigè ni lo,les deux hommes sont donc suspendus.
ID_18986123884445,aka djen koulou sigi yôrô be madrid,elle a son siège social à madrid.
ID_19097784885618,a daminè na fan donni toun yèlè ni lo,"à l'origine, la partie située devant la gare était entièrement ouverte."
ID_18001292886738,ni sôgô ma dani nan anya yougou yougou donni,"seulement, ce matin, nous l'avons un peu secoué."
ID_18966138088779,fani nounou couleur kagni,les couleurs des costumes à elles seules sont exceptionnellement belles.
ID_19582125888996,mouna ma son môgô ka fô ta ma?,pourquoi n’ai-je pas obéi aux préjugés sociaux?
ID_18075676089019,filmu juman lo kadi aw ye ka tɛmɛ?,quel est votre film préféré ?
ID_17926246089131,n larala ko a bi na dia an ye,je suis sûr qu’on aimera.
ID_18096319892391,eugène i yi yèré mina,"eugène, tu t'es bien conduit."
ID_19716795893452,fɔlɔfɔlɔ ka fangabara.,un must pour l'époque.
ID_19423407894678,a bi sɔrɔ tuma caaman peru ra.,elle est endémique du pérou.
ID_19461060895963,ko mi adrian le jefirɛn nunugu fanga ka bɔn ka tɛmɛ o ka avionw kan,"en théorie, les zeppelins semblent très nettement supérieurs aux avions de l'époque."
ID_18046674897074,o ka ɲamɔgɔ ye gwɛlɛya bɛɛ bɔ yi.,le clergé tourna l'obstacle.
ID_19788430898447,o ya dan ka ban,il est ensemencé.
ID_17786488899801,n tun b'a fɛ drɔn le.,"seulement, j’en voudrais…"
ID_17767030900893,tile tan ni duuru tɛmɛ na.,quinze jours s'écoulèrent.
ID_188021437.0902,sira luwi lumiɛr tagamasiyɛn.,"rue louis lumiére, signes"
ID_18399406903091,ryil ka sira sɛn kantɛn,"rue de reuil, saint-quentin"
ID_17749169904186,zan vogoyo ka sira avriye.,"avenue jean vaugoyau, avrillé"
ID_17809440905418,beringier ta sira wolon fila nan,rue béringier au numéro sept
ID_19090533906477,sul ye cɛ tɛ muso tɛ le ye,soules est lesbienne.
ID_18570769907755,a nɛnɛ kili cogoya bi gwalɛyara ka togataga,le souffle devenait rauque.
ID_17994734908892,a la ni lo a yèrè la,elle a un aplomb !…
ID_17707498091046,champel ka sira ba,rue de champel au cheylard
ID_18405696911727,o toumbi wo chié na,ils raclaient les bas-fonds
ID_18380809.09127,bâti neuve ka sira ba,"rue de la bise, la bâtie-neuve"
ID_18965638922303,free tun bɛ nunun ka lajɛn yɔgɔn cɛman.,free étaient parmi ces bandes.
ID_18131084923564,mahz'eu cbokora,et la maheude se rendormit.
ID_18498134924737,a ya yèrè ta ko fissaya,il se mesura chétif et seul.
ID_19252917092583,ka fara o kan tuguni ka miriya,et en plus encore à imaginer.
ID_17911600926921,sikardiɛr ka sira tan,dix route des sicardières
ID_19598642928185,alɛksio bamba ka fama ani sɔɔni.,"alexio, duc de mbamba, et don."
ID_18904327929492,ecran ma lalaga ka ɲɛ,l'écran est mal calibré.
ID_18924842093062,n ka masida ye,voir mahāssidha.
ID_17455760931878,"masala bolo, jaa, plan","textes, photos, plans…"
ID_18045210932837,siraba bisaba ni duuru feidɛl,trente-cinq rue feydel
ID_19436103933816,ka kɛ o ɲɔngɔn kubɛn yɔrɔ kelen ni na,de même pour l'intersection.
ID_18828395935028,cognac ka sira,rue gaudonne à cognac
ID_19261850936096,a ka dougou bâ ye tari gné,sa capitale est tari.
ID_17838563937066,siraba nantɛz zanze .,"rue nantaise, janzé"
ID_17767915093806,siraba lwi diplɛn besansɔn .,"rue louis duplain, besançon"
ID_17916423939558,sira du vik magalas .,"chemin du vic, magalas"
ID_17692024940683,"brande ka foro, la peruyi .","champs de brande, la pérouille"
ID_18475564094171,"val dɛ vo ka siraba, avalɔn .","rue du val des vaux, avallon"
ID_18362407942695,tenayi cɛmancɛ sira ba.,"rue centrale, tenay"
ID_17815200943758,"zalans ka siraba, nimero binani ni kelen.",rue de jallans au numéro quarante et un
ID_19657924945024,proze nin nana bila lon wɛrɛ kan.,le projet est ensuite reporté.
ID_19687432946145,sɛ,roman polyphonique.
ID_18544436947156,dɔ ka fara burubon kan,plus de bourbons!
ID_19322462948148,ka bil de sok ye,voir bille de choc.
ID_18380780949333,potie ka sira ba tan nan na,rue potier au numéro dix
ID_17817593950217,vil domage ka sira tan ni seegi,dix-huit rue de villedommange
ID_17688839950792,sira ba tan polrenoir-,dix rue paul renouard
ID_18900578951343,nga abina kè wakati kelé ka farifaga ani doussoukassi yé,mais ce ne sera qu'une heure de défaillance et de déception.
ID_18642810951917,dorisan ye fɛn dɔ di,d'orichamps offrit une prise.
ID_18817505952473,a ma se ka foyi kɛ a ye darabɔni durɔn le kɛ,"il n'a rien pu faire, il s'est un peu moqué."
ID_18494861095302,mɔgɔ min tun k'a ye wagati tan ni kelen tɛmɛni tun tina foyi famu.,quelqu'un qui l'eût vue un quart d'heure auparavant n'y eût rien compris.
ID_19397949953572,a mandimini caaman a banna o lon kelen min na evre ka dɔtɔrɔso ra.,"grièvement blessé, il meurt le même jour à l'hôpital d'évreux."
ID_18156289954137,n sera ka kɛ a muso yɛrɛ sɔna ko tan lo,j’ai réussi à me faire confirmer ça par sa femme.
ID_18456745954783,anw ta dɔ,on ne sait pas.
ID_19794698955334,zan valzan y'a yɛrɛ bila ɲafɛ.,jean valjean s’élança.
ID_18494866095597,lidi tun bi te min tle wagati bɛra,lydie buvait du thé à toute heure du jour.
ID_17994444956526,basi vɛrne la sira a durunan na.,rue de la basse vergnée au numéro cinq
ID_18700239095707,ka na kadi,ne pleure pas!
ID_19490805957596,sisika ye sogo ferela ba dɔ denmuso le ye.,siska est la fille d'un grossiste en viande.
ID_19754771958133,wari ni a camanba bɛ n la ye ka ye,"l'argent, en grande partie, n'a jamais été retrouvé."
ID_18268624958683,ora i n'a fɔ alu ni anw n'a lafia caman,"nous serons alors, vous et moi, pleinement satisfaits."
ID_18672986959628,kongon bara kojougou,il a super faim.
ID_17931322960188,i bâ ladjê la gnè,"j’ai vérifié, c’est bien ce qu’elle a dit."
ID_18751778960736,christophe ka sira,"rue du petit-saint-christophe, perpignan"
ID_18049083961301,an yafa la o ma,"tu le vois, nous leur pardonnons."
ID_18523134961928,"gouillons ka sira, léthuin","route de gouillons, léthuin"
ID_18578826962474,bɔbara bugɔ dagalen do .,la fessée c'est interdit.
ID_18693572096302,a ma kan ka mɛn.,il ne faudra pas que ça dure trop longtemps.
ID_18514268096358,gavora ko ka taga numucɛ yala kana n'a ye a sɔkɔra ka n'a n'a ye,"cavrois lui dit d'aller quérir le forgeron, qu'il ramena."
ID_19491256964124,o bɛ tun ka kɛnɛ tiɲɛna,"tous se portaient merveilleusement bien, en effet."
ID_19812827964744,arthur bana salo,arnulphy meurt l'année suivante.
ID_17927846965285,mugan ni kɔnɔntɔn sira lunarɛt bisaba ni naani fu fu fu mɔnteliye la.,"vingt-neuf rue lunaret, trente-quatre, zéro zéro zéro à montpellier"
ID_17746948965836,buran ka sira sebazak cɔnkurɛs.,"rue de bourran, sébazac-concourès"
ID_17409559966387,ɲamɔgɔmuso a ye na jona.,"madame la directrice, venez vite."
ID_18186456966933,nga a yɛrɛyɛrɛla.,mais il tressaillit.
ID_19461021967793,rɛns ka kalankɛyɔrɔ dɔ y'a tɔgɔ ta ani dugun ka sira dɔ.,"un lycée de reims porte son nom, ainsi qu'une rue de la ville."
ID_17814249968351,n'a le lo a kaɲ ka kɛ kɔnɔnnajugu,il doit vous être alors aussi odieux qu'à moi.
ID_18901978096923,"a tun bi sɔkɔ ka wili ka dɔɔnikɛ, k'a yɛrɛ fifa","il se relevait, piétinait, s'éventait."
ID_18397589969863,sira saba filamand,trois rue flamande
ID_17817601970414,a y'a lajɛ ani ka lalaga,il examine et range.
ID_18352263970955,i ka lɔnniya ka d'a fa ye kɔsɔbɛ.,son père prise ton savoir.
ID_19097780971506,tumanina o bɔra jira myriɛli saara,"quand ils sortent de l'eau, muriel est morte."
ID_17452658097205,lon bɛ sɔgɔma ale le tun bi se bɛ kɔfɛ kalan sora,tous les matins elle était la dernière à arriver à l'école.
ID_19461041972638,a bangibagaw y'a bila ka tag'a bamuso fɛ cɔt d'azyr la,ses parents l'envoient chez sa grand-mère maternelle dans les côtes-d'armor.
ID_19798333973241,a tun lɔni be yi a kabako ni,"il demeurait là, béant."
ID_18594376973907,omɛr m'a sɔrɔ ka kɛ siranbagatɔye,omer ne voulut pas être lâche.
ID_17369535974545,i ka yɔrɔ cɛkaɲi,il fait beau.
ID_18464132975103,o ka ca kɔsɔbɛ,elles sont trop nombreuses.
ID_17360109975652,n bi saan fɔlɔ lo ra,je suis en première année.
ID_18473369976198,yɔrɔjumale,c’est où ça?
ID_17352203976741,aw kanu le do,vous êtes aimé.
ID_17427647977275,nunu kɔrɔ nunu,ces grands-ci.
ID_19599691977833,a bi balora bibi ni n'a aris marala,il vit actuellement dans la ville d'århus.
ID_18644153978405,a tun ka di kosɔbɛ,c’était très bon.
ID_19575521979297,charifa ka dogô mousso bi fouroula sini kè nè,la sœur de seisser se marie avec le chevalier von braun.
ID_17361719098001,kow maɲi,ça ne va pas.
ID_17976772098058,a ba ɲinina ka famu ko miw lo,il essaye de savoir ce que c’est.
ID_19805475981135,o ka cɛ denni fila nunuw na zozɛfu le ye fɔlɔ ye,josef est le premier de leurs deux fils.
ID_19798073981677,oh nga bi yèlè la,"oh! mais, je ris."
ID_18418849982215,olou koni nana,"eux, ils liraient."
ID_19511064982752,n ga a madimina a mɛɛna,il est cependant longtemps blessé.
ID_18548147983303,a bi n'a gɛlɛya an kan daje nin ko ni kan,ça va être difficile de passer la chose sous silence.
ID_17324435983846,olie jaa sigi ni lo,monsieur ollier est rassuré
ID_17353526984445,o ka woso ka bon kojugu,leurs patates sont sacrément grosses.
ID_18481133985017,mɔgɔw be yi wa,les gens sont là-bas.
ID_18443299985649,i bi na i dɔgɔ muso kanu,tu aimeras ta sœur.
ID_18548115098619,"n t'la ra n ka sɛbɛli la, n n'a d'i ma wa ?","j'ai fini mon bouquin, je te le passe?"
ID_18046021098672,kuma dira filip uyon le ma,la parole est à monsieur philippe houillon.
ID_19962845987248,a dɛsɛra ka baara dabila.,il est alors contraint de démissionner.
ID_17843122098778,katoka segideni min a y'a minɛ k'a di adɛl ma.,remettant le petit panier qu’il tient à adèle.
ID_19915389988317,"a y'a muso kunbɛn yen fana, keli kayil .","il y rencontre notamment sa femme, kellie kyle..."
ID_19452536989099,a bi si an'a bi baraka kɛ pari ani ni yɔrk ra.,elle vit et travaille à paris et à new york.
ID_18464624989747,a diara o ye.,ils ont aimé.
ID_17455815990298,o bina a minɛ ni sorasiw y'a lɔn ko ale lo.,il sera attrapé si les policiers le reconnaisse.
ID_19799414990849,nin bara nin ya warawara dɔni n ga a sigɛn tun ka bon.,"ce travail le réchauffa un peu, mais sa fatigue était extrême."
ID_18814640991492,a sɔrɔ ma din ni yɔrɔ ni n'a,pas facile de trouver ça dans le coin.
ID_18323746099205,tere ka sira rɔsfɔr samsɔn na.,chemin des terrets à rochefort-samson
ID_18833919099259,nin hakili diman ye a b'a ka kalansora sɛbɛ laban filɛra ni nisɔndiaye,"les yeux lourds, il contemple avec plaisir son dernier cahier d’écolier."
ID_19805768993128,n tun y'a kɔrɔsi ka ye k'o jaama fana tun son ni bɛ n ka kuma ma,j'avais constaté que le public partageait mon opinion.
ID_18247637099367,n tun ye n yɛrɛminɛ ka sɔkɔ nin kuma ni kan,je m'étais bien gardé de revenir sur cet entretien.
ID_19044627994203,ali armonik n'a o man ca yi,"même en armorique, ils sont rares."
ID_17920404099481,anɛt tun bi to a kelen tumani dɔra,annette restait seule souvent.
ID_18000089995345,o kɔni ɲamɔgɔcɛw b'a fɛ yanyɔrɔla yɛrɛ.,eh oui ! elle a des amants ici même.
ID_19825764995884,kuna foli foyi ma di jɛnkulu kɔnɔ hali tɔgɔ,"aucune information n'est révélé sur le groupe, pas même le nom."
ID_18896158996447,n ne bi mule ɲinina aw fɛ nin bɛ kɔ,qu’est-ce que je vous demande après tout ?
ID_18848729997086,n ga n jaa sigini tɛ a bi n'a kɛ cogoyasi min na ka ɲɔgɔn ye labɛ ni somɔgɔ ye,"en revanche, je m’inquiète de savoir comment sera organisée la concertation avec la famille."
ID_18247642997665,"da tugu ka ɲɛ, janko o kana fɔ ko bi boli.",ferme bien la porte de crainte qu’il n’essayent de fuir.
ID_18337111998213,o bi mɔgɔboɲɛ nunu barakɛ yɔrɔ nunu na,ils sont polis dans ces administrations !
ID_18665940998864,a ba tun ba kɔnɔna a jatigɛ ni yelen kɔnɔ,"sa mère l’attendait, anxieuse, à côté d’une bougie."
ID_18225718999439,daozon ka sira,route de doazon à serres-sainte-marie
ID_17357923999975,a bi kalan kɛra.,il lit.
ID_17652821000504,frégate ka témè sira,allée des frégates au numéro cinq
ID_19582648100104,tèmè baga bè ti a yé,les passants partent également en courant.
ID_17985895001577,kasodenw ba fɛɛ ali bɛla wa ? fɔɲi teyi tuguni.,avez-vous des prisonniers ? aucun encore.
ID_19865064002104,a bɛ lɔnla dɔɔni wa ?,me reconnaissez-vous un peu?
ID_17748339002727,kraiɲɔn lo dɔ wa ?,est-ce que c’est un crayon ?
ID_18147860100326,o ba fɔ.,on le dit.
ID_18800891003783,danvay ka sira,"route de davayé, charnay-lès-mâcon"
ID_18868643004314,ma seka yé ka fô onhon,je n’ai jamais su dire non aux belles femmes.
ID_19291394004922,oya mandimi ani ka minè,ce dernier fut blessé et capturé.
ID_19812966005466,ayé brifabi di o ma ani wari fana,elle leur donne également des couvertures et de l'argent.
ID_17872470006005,a bi seka kè songon dima yé wa?,il peut être meilleur marché ?
ID_17378611100654,a bi sega ne dèmè wa?,pouvez-vous m'aider ?
ID_17358626007066,mougan,vingt.
ID_18091581007593,minan laban ka ta brouillon nan,je finirai par aller au bouillon…
ID_17379814008205,sèbè,le livre.
ID_18839390008837,a kèrè deli nan ko yé,"on a pris l’habitude de dire des âmes, entre nous."
ID_18755126.10094,tchè mougan walima bissa tounbé kèlè kèra yan,vingt ou trente messieurs se disputaient là.
ID_19358455009963,oyo bâ ni fawou faga san dala ni,leurs parents ont été tués plusieurs années plus tôt.
ID_18893280010509,i tounteyi sissan ni ka dôtôrotchè yé wa?,tu n’étais pas tout à l’heure avec ton médecin ?
ID_17806345011076,as bé mr garadou lon wa,vous connaissez donc beaucoup monsieur garadoux ?
ID_19788963011655,orozaɛn bi kɛlɛla a ka cɛ ka ɲamɔgɔyara,rosalinde se plaint de l'infidélité de son mari.
ID_18044012101222,o ti kɛ ka ye ne yɛrɛ sɔn na o ma,"jamais, je le confirme."
ID_18176509012764,nin ni toyi an bɛ ka miriyatala,je laisse cela à la réflexion de chacun d’entre nous.
ID_18624878013312,n y'a ɲafɔ n ka barakɛ ɲɔgɔnw bɛ ye,j’en ai parlé à tous mes collègues.
ID_17992431013937,a bi bɔ ardɛn,il vient des ardennes.
ID_19472952014545,sebasiyɛn miyɛngo tɛmɛtɔla franse .,"sébastien muyengo, de passage en france."
ID_18083267015096,"favantine ka sira, valans .","rue faventines, valence"
ID_17804725015623,"anayis , mopɛrtis ka muso.","anaïs , femme de beauperthuis."
ID_18241708016152,sria do goli,rue edward warin à champniers
ID_18075998016681,jii nin jaanino,l’eau est dure.
ID_18886382017208,nga a y'a filɛ ni nin ti nalomayaye ni a bi famuya tiɲɛ na,"or, voyez si ce n’est pas bête, si cela se comprend vraiment."
ID_19867983017752,a dencɛ erekratɛz gann'a kɔ,son fils eurycratès lui succède.
ID_18937919018293,yorô la mini ni bi sega ta flè,le phare est visitable.
ID_17877977018941,aya yèrè minè à kèli la,il se garda bien de le faire.
ID_18814388019588,"ni touma ni nan,julienne bi dona","a ce moment, julienne entrait."
ID_18595690020129,nin yi sabana ta a bi na se ka doussou souma wa!?,"si je prends la troisième, sera-t-elle à la hauteur de mes espoirs?"
ID_18481367102067,o faranan sissan,ils sont séparés maintenant.
